	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YPL106C	gene-YPL106C	6627.10281951657	-0.817097114855343	0.44336181236637	-1.84295781022327	0.0653351706328959	0.106860679809235
gene-YKL079W	gene-YKL079W	199.980011881641	0.84040552495133	0.4561934419606	1.84221307816151	0.0654439881852477	0.1070087768847
gene-YKL058W	gene-YKL058W	339.422236742202	-0.776650697959897	0.421631472846154	-1.84201310380661	0.0654732331514775	0.107026716876417
gene-YBR088C	gene-YBR088C	90.5767759691604	-1.47866585244636	0.802849430380172	-1.84177231308014	0.0655084615481066	0.107054425024347
gene-YOR380W	gene-YOR380W	172.833707980883	0.867434817318222	0.471409301822836	1.84008846232784	0.0657552509002376	0.107382690096851
gene-YBR135W	gene-YBR135W	207.783616217942	0.820108922359646	0.445715573162077	1.83998265203407	0.0657707842767441	0.107382690096851
gene-YLR099C	gene-YLR099C	357.941264130383	-0.820158418762282	0.44568176554381	-1.84023328340917	0.0657339954851807	0.107382690096851
gene-YJR094C	gene-YJR094C	335.500621651341	-3.30699311758348	1.79737488141718	-1.83990170986255	0.0657826689546698	0.107382690096851
gene-YCR068W	gene-YCR068W	343.602549359483	-1.02021500986787	0.554922554901844	-1.83848178607252	0.065991443342489	0.107693475524368
gene-YGR042W	gene-YGR042W	156.197857144489	-0.867173313061696	0.471788400159707	-1.83805560452132	0.0660542121465428	0.107765883159415
gene-YLR440C	gene-YLR440C	270.941572014193	0.791868287880266	0.43114420744474	1.83666688362446	0.0662590869447366	0.108070028469875
gene-YJR135C	gene-YJR135C	68.2287435119024	-0.998595013238795	0.544266799974367	-1.83475275964991	0.066542331046685	0.108501790907693
gene-YGR101W	gene-YGR101W	161.568434332717	-0.886141253819473	0.483109148527217	-1.83424647726279	0.0666174151481755	0.108593988456127
gene-YPL219W	gene-YPL219W	93.4809303213062	-0.949709849637572	0.517830125386378	-1.83401815205121	0.0666512996913846	0.108618993403573
gene-YNL121C	gene-YNL121C	987.60539369105	-0.742227255167874	0.404930191556383	-1.83297583298262	0.066806165118366	0.108841087370868
gene-YLL013C	gene-YLL013C	199.602144610668	-0.82242478517538	0.448804414065826	-1.83247927025681	0.0668800474226095	0.108931156216414
gene-YGR058W	gene-YGR058W	210.289340107805	0.813682419287062	0.444088927718187	1.83225108418694	0.066914021199978	0.108956191873303
gene-YGR036C	gene-YGR036C	57.873676703305	1.04052648102097	0.568573612095641	1.83006467216411	0.0672402688195152	0.109456991238438
gene-YNCK0005C	gene-YNCK0005C	2.83095507197708	4.07086146847109	2.22498377381816	1.82961400275083	0.0673076783715358	0.109536280139507
gene-YDR495C	gene-YDR495C	210.569585184281	-0.896173884918111	0.489857171102755	-1.82945956042792	0.0673307921045628	0.109543458154562
gene-YLR445W	gene-YLR445W	13.2623070785029	1.98523465656195	1.08597625687414	1.82806451245649	0.0675398701543652	0.10985310177565
gene-YNL161W	gene-YNL161W	406.36416875783	0.755700314652005	0.413511425188006	1.82751979418324	0.0676216528216362	0.109955585945676
gene-YPR201W	gene-YPR201W	81.5429765361369	-1.14955028993971	0.629242991342377	-1.82687817863072	0.067718087890078	0.110081832021145
gene-YLR307W	gene-YLR307W	6.75971614785451	-2.86048087692004	1.56645435232362	-1.82608632845056	0.0678372592199618	0.110244957616902
gene-YJL127C	gene-YJL127C	177.826362470909	0.889563825796416	0.48720182684928	1.82586307516374	0.0678708893969538	0.110269015034108
gene-YOL102C	gene-YOL102C	125.015224737761	-0.88612030414987	0.485629692873455	-1.82468312204455	0.0680488616804623	0.110527504953541
gene-YPR029C	gene-YPR029C	381.472255742683	-0.791662854963801	0.434123146878982	-1.82359051954557	0.0682140009103817	0.11076501339953
gene-YDR473C	gene-YDR473C	360.556367602067	-0.843936612071856	0.463027846433665	-1.82264764111279	0.0683567751304432	0.110966084240301
gene-YHR139C	gene-YHR139C	21.1510774432925	-5.13942231942575	2.82237558226519	-1.82095620147795	0.0686135149261157	0.111351996930524
gene-YOL098C	gene-YOL098C	410.597918154066	0.7837826098297	0.430818073910968	1.81928906258393	0.068867341160527	0.111732968747149
gene-YOR231W	gene-YOR231W	299.980207940484	0.861341653818954	0.473716116285859	1.81826546365415	0.069023568685864	0.11195542558657
gene-YHR153C	gene-YHR153C	9.7232382901166	-2.58045421912055	1.41964545443324	-1.81767511815176	0.0691138028986479	0.112070748498721
gene-YLR392C	gene-YLR392C	239.123394230941	-0.798063411594155	0.439424606583728	-1.81615548978615	0.0693465236739156	0.11241699118686
gene-YDR246W-A	gene-YDR246W-A	8.46391354603303	-2.33659327507229	1.28779538375208	-1.81441345772219	0.0696140953934736	0.11281952316535
gene-YJL077W-B	gene-YJL077W-B	17.6166252417688	-1.61289976482724	0.8896416241928	-1.81297695719968	0.069835375408005	0.113146830916925
gene-YDR093W	gene-YDR093W	321.117102284262	0.846555581232821	0.467070239049241	1.81248024484723	0.0699120236961146	0.113212159603964
gene-YGL087C	gene-YGL087C	576.15168591647	-0.768761556325426	0.424152464808022	-1.81246513956575	0.0699143556919136	0.113212159603964
gene-YHR080C	gene-YHR080C	337.645954030633	-0.86188053621982	0.475682306170047	-1.81188268943456	0.0700043246860628	0.113326514562264
gene-YDR028C	gene-YDR028C	888.79684181164	-0.76111434571124	0.420177749867513	-1.81141039941127	0.0700773473837916	0.113413380388745
gene-YPL038W-A	gene-YPL038W-A	4.70601625204749	2.73375012551876	1.50946167231448	1.8110762105851	0.0701290554445818	0.113465712082573
gene-YOL143C	gene-YOL143C	380.467950219004	-0.762807499961164	0.421430516785099	-1.81004333948162	0.0702890665275929	0.113693195982356
gene-YOR177C	gene-YOR177C	10.2379486540185	-2.15335069207755	1.19116941320522	-1.80776190876433	0.0706435645690188	0.114235051816881
gene-YNL143C	gene-YNL143C	31.0004437673781	1.23284144116073	0.682209444437654	1.80713042191458	0.0707419462858729	0.114362566766867
gene-YDL015C	gene-YDL015C	1336.44200483682	0.711771236624839	0.39406505175988	1.80622776225929	0.0708827701094929	0.114558605003118
gene-YGL150C	gene-YGL150C	550.025284027648	-0.741466651707201	0.410818124325416	-1.80485379734579	0.0710975633745773	0.114874049292386
gene-YDR071C	gene-YDR071C	724.195308959002	-0.821591965484511	0.455290540930016	-1.80454433295771	0.0711460157963087	0.114888948033907
gene-YKL165C	gene-YKL165C	118.032501147178	-0.915750091086469	0.50744913590778	-1.80461454417156	0.0711350205479456	0.114888948033907
gene-YDR179C	gene-YDR179C	163.150865969933	-0.949449268612321	0.526240046520857	-1.80421325759877	0.0711978817854011	0.11494101257362
gene-YMR001C	gene-YMR001C	113.854807915065	-1.01801716681272	0.564615091221863	-1.80302861655658	0.0713837205845069	0.115209272930134
gene-YNCG0023C	gene-YNCG0023C	2.67864186734854	4.08735843717149	2.26899660028379	1.80139469431566	0.0716406918209122	0.115592157574403
gene-YMR238W	gene-YMR238W	266.222556358786	-0.934413827549884	0.518779607219427	-1.80117686691308	0.0716750072965781	0.115615675498777
gene-YHR192W	gene-YHR192W	132.801533937201	0.879935093346492	0.488606233604007	1.80090844698399	0.0717173113954658	0.115652063007501
gene-YLR354C	gene-YLR354C	1062.92058542719	-0.75930966393127	0.421745027426251	-1.80039980213886	0.0717975320529374	0.115749558280775
gene-YDL045C	gene-YDL045C	172.733836183211	-0.830708329704372	0.461472978804405	-1.80012344787032	0.0718411479336056	0.115788003150008
gene-YDR243C	gene-YDR243C	142.233690678294	0.900698959801998	0.500428669991015	1.79985483209459	0.0718835632790491	0.11582077818292
gene-YPR032W	gene-YPR032W	154.52988704302	-0.850149836298716	0.472372584759279	-1.79974423522473	0.0719010328620617	0.11582077818292
gene-YDL204W-A	gene-YDL204W-A	9.07608733586233	-2.14950512251777	1.19516223144362	-1.7985048941192	0.0720970337798416	0.116104571583319
gene-YOL084W	gene-YOL084W	781.031177925465	-1.10712568881346	0.615624448579552	-1.79837836422507	0.0721170689873142	0.116104912880346
gene-YDL203C	gene-YDL203C	210.673539038666	0.824828888054689	0.458774542066523	1.79789594326506	0.0721934991296135	0.116196022094572
gene-YJR144W	gene-YJR144W	294.670660658486	0.954850145544877	0.531131602459107	1.79776564061332	0.0722141544040135	0.116197335808876
gene-YDR034C-A	gene-YDR034C-A	2.6896566929779	-4.14035596443745	2.30365141733493	-1.79730142038043	0.0722877808550491	0.116283859507834
gene-YIL073C	gene-YIL073C	104.041923018091	0.90036225861133	0.502439118090553	1.7919828018826	0.0731357209402611	0.117615573187015
gene-YOL148C	gene-YOL148C	146.108153360948	0.860330430574413	0.481027382011547	1.78852693785686	0.0736910335854611	0.118476086662104
gene-YMR043W	gene-YMR043W	899.809791894264	0.713182478071799	0.398851120837951	1.78809194912995	0.0737611743010832	0.118556311163953
gene-YNCG0037W	gene-YNCG0037W	1.8052234702635	4.8897378682232	2.73612589453591	1.78710266146309	0.0739208974232347	0.118759966653936
gene-YMR257C	gene-YMR257C	96.9041283086046	0.900743803697385	0.5040731957409	1.78693057140928	0.0739487106687562	0.118759966653936
gene-YGR004W	gene-YGR004W	120.239876728203	0.875955861601343	0.490188658504863	1.78697700651239	0.0739412049710111	0.118759966653936
gene-YDR451C	gene-YDR451C	24.8238310101904	1.36551962907972	0.764310922602608	1.78660226970183	0.0740017946155231	0.118812640094057
gene-YBR205W	gene-YBR205W	255.906283504107	-0.793261174237579	0.444460130151923	-1.78477465226505	0.0742978764140631	0.119255319856719
gene-YLL043W	gene-YLL043W	690.493873786997	0.739349981193015	0.414523985043817	1.7836120655717	0.0744867236681584	0.119525682335453
gene-YDL006W	gene-YDL006W	160.56470070509	0.830464009018845	0.465946698885579	1.78231546871154	0.0746978015584511	0.119831559498178
gene-YCR037C	gene-YCR037C	553.872684156395	-0.763156109935131	0.42840580773845	-1.78138600399426	0.074849413092124	0.120041898269598
gene-YGL128C	gene-YGL128C	130.577995644881	-0.937026932817811	0.526194367121507	-1.78076199854385	0.0749513399510338	0.120172460468986
gene-YLR234W	gene-YLR234W	19.2291296384602	-1.57185531290313	0.882750180309154	-1.78063437194954	0.0749722008053591	0.120173010431579
gene-YDR296W	gene-YDR296W	232.707456893151	-0.878384254327376	0.493568792072597	-1.77965922569549	0.0751317472205965	0.120395798487287
gene-YMR288W	gene-YMR288W	103.16096609058	0.896700570363367	0.504079283192466	1.77888796517153	0.0752581315702218	0.120565338240369
gene-YLR027C	gene-YLR027C	1381.62043789643	-0.712464957506778	0.40060214288038	-1.77848513835714	0.0753242106673552	0.120583097583485
gene-YKR078W	gene-YKR078W	135.944739316647	-0.890183625919765	0.50052132721438	-1.77851287751118	0.0753196588607718	0.120583097583485
gene-YJL063C	gene-YJL063C	227.335900442943	-0.9646118285494	0.542390928088301	-1.77844388354586	0.0753309807167444	0.120583097583485
gene-YPL097W	gene-YPL097W	86.7521243625136	0.963894941312521	0.542084753611896	1.77812590169732	0.0753831792490577	0.120600732275807
gene-YNL008C	gene-YNL008C	227.267460292762	-0.820973874064011	0.46169249786194	-1.77818326671079	0.0753737602730259	0.120600732275807
gene-YPL259C	gene-YPL259C	353.150829531409	-0.756977699617939	0.425854950574691	-1.77754819709481	0.0754780882986214	0.120719596713552
gene-YDR470C	gene-YDR470C	229.347969201697	-0.781900497401424	0.439991113029705	-1.7770824779105	0.075554670646605	0.120809092540859
gene-YNL035C	gene-YNL035C	138.856952057531	0.859985284270905	0.484186715190251	1.77614390748617	0.075709200824079	0.120990119843555
gene-YNL020C	gene-YNL020C	329.914524142267	-1.05292805440059	0.592796297673397	-1.77620551702687	0.0756990492671726	0.120990119843555
gene-YLR382C	gene-YLR382C	85.7048712726503	-0.96500085214403	0.543950725746035	-1.77405931542884	0.0760533394747534	0.121506931070276
gene-YLR030W	gene-YLR030W	29.4387800477175	1.22640386363673	0.691487870326628	1.77357248950358	0.0761338915487162	0.121602455086128
gene-YDL044C	gene-YDL044C	81.5356396997815	0.963142387334776	0.543438627695419	1.77231123856471	0.0763429066864848	0.121865028978987
gene-YHR200W	gene-YHR200W	813.765359506045	-0.729576242788789	0.411690196145514	-1.77214869243793	0.0763698779218966	0.121865028978987
gene-YLR117C	gene-YLR117C	415.757569548926	-0.853614745226815	0.481702533770317	-1.77207858664458	0.0763815129557558	0.121865028978987
gene-YHL043W	gene-YHL043W	36.8181989586161	-1.29775489531311	0.732287807866297	-1.77219241037815	0.0763626230519142	0.121865028978987
gene-YDR086C	gene-YDR086C	671.602075145158	0.751445114750369	0.424313730045261	1.77096582443894	0.0765663850072097	0.122126720312426
gene-YHR077C	gene-YHR077C	830.570131241563	0.715572227878646	0.404114314062324	1.77071735144796	0.0766077155945531	0.122159376596052
gene-YIL004C	gene-YIL004C	186.718258298837	0.787644233753637	0.44527700758417	1.76888593019201	0.076912912636876	0.122612664483991
gene-YDR308C	gene-YDR308C	84.1640504026512	0.923831800038281	0.522401706973007	1.76843181732945	0.0769887413728119	0.122700151896751
gene-YGL049C	gene-YGL049C	364.095355657418	0.802122429603751	0.453938981461925	1.76702698459712	0.0772237092301561	0.123041149336514
gene-YER031C	gene-YER031C	464.007078415379	0.743664457525192	0.421042542111466	1.76624541025196	0.0773546856428235	0.123216315966826
gene-YDR238C	gene-YDR238C	889.33469094047	-0.714263167871075	0.404745249967247	-1.76472279274155	0.0776103659782991	0.123589971053534
gene-YDR198C	gene-YDR198C	165.057142261064	0.804710513875265	0.456770053885434	1.76174096140965	0.0781130737518398	0.124324507864061
gene-YLR335W	gene-YLR335W	687.528720847023	0.719355997763111	0.408322479557495	1.76173498589323	0.078114083821025	0.124324507864061
gene-YGL204C	gene-YGL204C	24.6658551943856	1.26497783931048	0.71849368206813	1.76059702525057	0.0783066324886475	0.124597105809837
gene-YER019W	gene-YER019W	136.054703363394	0.834790957247768	0.47472461265464	1.75847414478818	0.0786668670784564	0.125136295621542
gene-YER164W	gene-YER164W	462.369261976058	0.751334213703335	0.42733033972642	1.75820470454858	0.078712685054668	0.125175182287589
gene-YNL181W	gene-YNL181W	200.248074259077	-0.916100325671976	0.521345722893229	-1.75718392890622	0.0788864636648012	0.125417485799332
gene-YHR150W	gene-YHR150W	244.968348575086	-0.924900928002385	0.526791444640897	-1.75572503580211	0.0791353698196506	0.125779066766267
gene-YOR164C	gene-YOR164C	334.472453162572	-0.767093228832758	0.43719337396202	-1.75458566967988	0.0793302044126114	0.126054532621993
gene-YJL180C	gene-YJL180C	114.576823928986	-0.976582477604056	0.556983170981092	-1.75334288086993	0.0795431691532484	0.126358649777753
gene-YJR075W	gene-YJR075W	382.649124475178	0.745966118229759	0.426038287408946	1.75093680609443	0.0799567959482542	0.126981278164025
gene-YPL011C	gene-YPL011C	228.922306140154	0.763025259336502	0.436134852476763	1.74951681802856	0.0802017242740854	0.127335727588321
gene-YLR039C	gene-YLR039C	103.234294592111	-0.937949703898364	0.536372813903332	-1.74868986567877	0.080344642773125	0.127528068488399
gene-YBR220C	gene-YBR220C	122.721378237308	0.831703862457705	0.475858186660533	1.74779773842795	0.0804990570808824	0.127738547093668
gene-YBL067C	gene-YBL067C	404.639217463094	-0.815175802894074	0.466768875145214	-1.74642279359451	0.080737512067314	0.128082234067784
gene-YJR015W	gene-YJR015W	289.353548803214	0.752660336661827	0.43104316056712	1.74613682692832	0.0807871788979529	0.128123799694784
gene-YKR088C	gene-YKR088C	239.95434231606	-0.775694032412631	0.444264097756134	-1.74602007303869	0.0808074639017471	0.128123799694784
gene-YBR148W	gene-YBR148W	13.8590975266914	-1.71794790646101	0.984060130914904	-1.74577533678129	0.0808499981836904	0.128156546512009
gene-YDR217C	gene-YDR217C	119.753435915781	-0.862938300802566	0.494712504856888	-1.74432279825269	0.08110281842239	0.128522512851715
gene-YML078W	gene-YML078W	844.515315904435	-0.838596601570404	0.480952090202841	-1.74361775040156	0.08122576601709	0.128682529500161
gene-YML027W	gene-YML027W	55.6674690521113	1.26934120742908	0.728141276769985	1.74326225957117	0.0812878145326426	0.12874600587282
gene-YKL032C	gene-YKL032C	863.623695876989	-0.793595283860897	0.4556219203631	-1.74178468680448	0.0815461272162934	0.129120212788816
gene-YER061C	gene-YER061C	231.878676931535	-0.852883498716945	0.489720842617916	-1.74157075724541	0.0815835820137645	0.129144605366113
gene-YLR398C	gene-YLR398C	277.809502537739	0.810086605824155	0.465524812014476	1.74015774222355	0.0818313234637828	0.129501772906613
gene-YHL030W	gene-YHL030W	128.299556777466	-0.865821743641763	0.497622588536085	-1.73991648206496	0.0818736841162682	0.129533810877629
gene-YHR067W	gene-YHR067W	186.247933207453	-0.793618366928145	0.456333228724236	-1.73912026776321	0.0820136102945355	0.129720150012178
gene-YBR289W	gene-YBR289W	165.782847368509	-0.806356454108224	0.463811176086404	-1.73854468301559	0.0821148839145625	0.129810222695706
gene-YLR045C	gene-YLR045C	114.074080848818	-0.909491603176681	0.523113006649566	-1.73861401191646	0.0821026801871187	0.129810222695706
gene-YDR485C	gene-YDR485C	541.080979894737	-0.796006355484442	0.458129717445799	-1.73751303434844	0.0822966553465173	0.13003434635279
gene-YBR004C	gene-YBR004C	427.90775244227	-0.859457477605057	0.4946551890483	-1.73748804547795	0.0823010623066061	0.13003434635279
gene-YNL099C	gene-YNL099C	200.16138198981	0.769484287907049	0.443050785891725	1.73678574197383	0.0824249966637653	0.130195039228607
gene-YMR268C	gene-YMR268C	210.534489406019	0.825670005758005	0.475897638388553	1.7349739506038	0.0827454192941524	0.130665926342909
gene-YNL292W	gene-YNL292W	181.822815716524	0.830406875144916	0.478799067296335	1.73435357724071	0.0828553665752269	0.130804280870918
gene-YFL031W	gene-YFL031W	1260.77549808653	-0.705772302474515	0.407021057567409	-1.73399456699517	0.0829190471602962	0.130869538996997
gene-YDL001W	gene-YDL001W	198.08719605041	0.770316725794767	0.444408693410774	1.7333520635762	0.0830331122488734	0.131014261433635
gene-YGL166W	gene-YGL166W	361.057042405309	-0.75046272005594	0.433001206375459	-1.73316542542195	0.083066270362806	0.131031280774294
gene-YGR038W	gene-YGR038W	140.367133425318	0.853830444661157	0.493187854820592	1.73124791358002	0.083407556995689	0.131511921774875
gene-YJR048W	gene-YJR048W	714.653344241018	-1.01888492137063	0.58858497138647	-1.73107532625331	0.0834383304277679	0.131511921774875
gene-YGR025W	gene-YGR025W	36.6443423006802	-1.17795693726448	0.680463812358392	-1.73110886408764	0.083432349696112	0.131511921774875
gene-YOR085W	gene-YOR085W	168.871430527518	0.819491135035426	0.473736387518201	1.72984629559185	0.0836577405145912	0.131822272314759
gene-YJL178C	gene-YJL178C	486.621302659455	0.725521104962289	0.419543014105968	1.72931280123529	0.0837531267663353	0.131937080008183
gene-YMR176W	gene-YMR176W	241.012863412234	-0.825438795176439	0.477419275157443	-1.72895992710857	0.0838162673537557	0.132001042724105
gene-YNCG0015C	gene-YNCG0015C	4.29545026109668	2.91144152440398	1.68426212852994	1.72861544238672	0.0838779439761993	0.132043643878873
gene-YEL051W	gene-YEL051W	1042.11746755525	0.718158031464317	0.415466786140444	1.72855702410241	0.0838884068419472	0.132043643878873
gene-YLL063C	gene-YLL063C	30.8792491305199	1.14978164311265	0.66529852702491	1.72821913232584	0.0839489448644583	0.132103430970213
gene-YCR024C	gene-YCR024C	85.2025456007406	0.909750664203269	0.526781748568015	1.72699731278903	0.0841681460877469	0.132412793885558
gene-YPR198W	gene-YPR198W	290.350316288394	-0.948454701981211	0.549614752385229	-1.72567184171292	0.0844064666006061	0.132752060923671
gene-YOL088C	gene-YOL088C	239.315194732381	-0.808640445215457	0.468718391274459	-1.72521595113164	0.0844885620980019	0.132845505559194
gene-YNCK0009W	gene-YNCK0009W	4.30522164999992	2.71431491055528	1.57368642988158	1.72481306251051	0.0845611669161809	0.132923981381662
gene-YAL048C	gene-YAL048C	113.194846257868	-0.871873141920877	0.505591867185884	-1.72446037705018	0.084624766018925	0.132988262563146
gene-YML029W	gene-YML029W	160.280232298579	-0.798307664411947	0.463525161405231	-1.72225313938036	0.0850236724491829	0.133579305132743
gene-YDR061W	gene-YDR061W	141.306969253861	0.809967615480903	0.470354085769304	1.72203801345986	0.0850626326055135	0.133604676634619
gene-YPL192C	gene-YPL192C	69.3308322162733	1.0654835937124	0.618885261309278	1.72161733413772	0.0851388610157555	0.13365272285427
gene-YNCN0014W	gene-YNCN0014W	15.6322031465447	-1.61166904556925	0.936130406202901	-1.72162877617281	0.0851367869526469	0.13365272285427
gene-YPL056C	gene-YPL056C	45.0747691347549	-1.07644082511403	0.625634921650858	-1.72055744950048	0.0853311603484476	0.133918704759072
gene-YNL076W	gene-YNL076W	380.16087261108	0.722970153930976	0.420653681421892	1.71868257871224	0.0856721859187277	0.134417892559868
gene-YGL112C	gene-YGL112C	388.406178835628	0.716128872542576	0.417330087475695	1.71597709830658	0.0861662341414973	0.135156838073581
gene-YPR038W	gene-YPR038W	7.22811176732912	2.09836329216173	1.22310898558355	1.71559796951421	0.08623565040588	0.135229505870747
gene-YLR042C	gene-YLR042C	9.11910730962376	1.89238797491566	1.10404533021374	1.71404916367818	0.0865196970298669	0.135623510774418
gene-YDR147W	gene-YDR147W	99.0598525040258	0.875002604961114	0.510510555676797	1.71397553925423	0.0865332183308861	0.135623510774418
gene-YGL110C	gene-YGL110C	169.654531480221	0.805306930942043	0.470021502157902	1.71334061791816	0.0866498939718892	0.135770045209565
gene-YIL109C	gene-YIL109C	935.692323672564	-0.691579335788531	0.40380136321422	-1.71267211750754	0.0867728774824915	0.13592638229873
gene-YDL002C	gene-YDL002C	264.486022042428	0.750068269538742	0.438711827038587	1.70970606058626	0.0873202414768436	0.136747233778041
gene-YER175W-A	gene-YER175W-A	7.93122840196741	2.05481260303799	1.20224435882144	1.70914721949898	0.0874236827565536	0.136872630287392
gene-YLR363C	gene-YLR363C	114.838451842508	0.831333382596151	0.487241236146729	1.70620489589637	0.0879699375211428	0.137691053998218
gene-YBR015C	gene-YBR015C	591.62175907499	0.710898351393854	0.416805402922645	1.70558813875498	0.0880847893149991	0.137833986379361
gene-YDR407C	gene-YDR407C	86.4265799003768	0.96160185979043	0.563955946704675	1.70510101969718	0.0881755854904688	0.137939210528225
gene-YBR202W	gene-YBR202W	163.53817114289	-0.793521284145902	0.465422735952849	-1.70494740125092	0.0882042347264776	0.137947183656336
gene-YNL329C	gene-YNL329C	132.306395702038	-0.807196896169745	0.473532984861599	-1.70462654551017	0.0882640972680173	0.138003955605653
gene-YKL124W	gene-YKL124W	284.841716521487	-0.928735103574442	0.545051444632626	-1.70394026604301	0.0883922474217479	0.138167438790813
gene-YNL187W	gene-YNL187W	84.0419436071862	0.970131187498147	0.57045705748029	1.70062088771979	0.0890141993038152	0.139102498751987
gene-YNL148C	gene-YNL148C	39.4825691655644	-1.12668864101314	0.662580840109895	-1.70045460539769	0.0890454481175522	0.139114214357029
gene-YNR064C	gene-YNR064C	38.2178326599486	-1.2694329536209	0.746598903029905	-1.70028772942096	0.0890768173789876	0.139126111836995
gene-YDR105C	gene-YDR105C	264.028643629916	-0.754814250053108	0.444325792843335	-1.69878558078497	0.0893595914349762	0.139530559060159
gene-YJR017C	gene-YJR017C	397.29521816771	-0.710702315594559	0.418834720414947	-1.69685625606792	0.0897238399385951	0.140061975085382
gene-YMR222C	gene-YMR222C	286.687950396574	-0.750369996645339	0.44323514027419	-1.69293886802646	0.0904671039896582	0.141184606466141
gene-YDR226W	gene-YDR226W	2140.0109998015	0.757410035892664	0.447638882500751	1.69201127404609	0.09064382404938	0.141422716424406
gene-YJL128C	gene-YJL128C	213.454862984365	0.758140294459869	0.448640353970866	1.68986201920905	0.0910543553218403	0.142025395238354
gene-YIL151C	gene-YIL151C	348.101439248794	0.778866352727262	0.460985098247745	1.68956947998497	0.091110348941738	0.142074897165005
gene-YKR034W	gene-YKR034W	10.3483715642229	-1.88553935656379	1.11620375065271	-1.68924298584483	0.0911728744088	0.14213455560616
gene-YBR193C	gene-YBR193C	246.862609670272	-0.770891977673378	0.456668075269275	-1.68807941570871	0.0913959852486181	0.142444461309515
gene-YOR323C	gene-YOR323C	439.736895785848	0.802098978002986	0.475738495206555	1.68600814540924	0.091794230485214	0.143027083786086
gene-YCR099C	gene-YCR099C	4.89859679171472	-2.85758572660802	1.69618485997076	-1.6847136146807	0.0920438384795446	0.143377862227312
gene-YNR023W	gene-YNR023W	208.645452129506	0.750337585589703	0.445498736687799	1.68426422747756	0.092130615520722	0.143474877719986
gene-YPL120W	gene-YPL120W	153.158512595443	-0.791276097485508	0.469867640816808	-1.68404041638188	0.0921738581372484	0.143504063559241
gene-YOR157C	gene-YOR157C	849.301125413314	-0.73026448655501	0.433957248672337	-1.68280283089914	0.0924132668417066	0.143838560694094
gene-YOR109W	gene-YOR109W	278.190694041822	0.747793599189861	0.444465588251692	1.68245555776615	0.0924805358581456	0.143905020861094
gene-YBL100W-B	gene-YBL100W-B	17.9835085912071	1.40161412684867	0.833788395386455	1.68101899067453	0.0927592259150251	0.144300341616016
gene-YNL102W	gene-YNL102W	77.5121294156863	-1.22477288463375	0.72946804199856	-1.6789945742903	0.093153101189384	0.144874592051573
gene-YDR270W	gene-YDR270W	350.377234727602	0.752620312245886	0.448506570926378	1.67805860835298	0.0933356581137777	0.145119975994796
gene-YNL322C	gene-YNL322C	1571.95989096106	-0.728950768507781	0.434761727030464	-1.67666729425956	0.0936075595214784	0.145504107249814
gene-YLR028C	gene-YLR028C	2075.76294535767	-0.656709683511252	0.391923781301773	-1.6756056020127	0.09381547079298	0.14578859443738
gene-YLR367W	gene-YLR367W	1146.69657321491	0.666249876759984	0.398112057835157	1.67352348075791	0.0942242880527914	0.146346235779687
gene-YKL137W	gene-YKL137W	142.691209134387	-0.885475102744706	0.529094864632567	-1.67356586112328	0.094215952599167	0.146346235779687
gene-YOR290C	gene-YOR290C	438.939108648668	-0.692844804703439	0.414221545861224	-1.67264308587068	0.0943975795984873	0.146544136147006
gene-YJL077C	gene-YJL077C	29.317451097397	-1.17744217408817	0.703949977726433	-1.67262193528436	0.0944017458908404	0.146544136147006
gene-YML041C	gene-YML041C	159.215658554827	0.770873886080971	0.460937436156518	1.67240459466436	0.0944445666983171	0.146571761301548
gene-YER120W	gene-YER120W	1031.05052266837	0.709913416763118	0.424542104223347	1.67218612641926	0.0944876253611181	0.146599740858296
gene-YJR005W	gene-YJR005W	422.552557751795	-0.692821940350385	0.414680806275497	-1.6707354906851	0.0947739354252971	0.147005015833148
gene-YMR289W	gene-YMR289W	114.329054000917	-0.812664861974404	0.486556671665083	-1.67023680755075	0.0948725202726139	0.147118970409505
gene-YER045C	gene-YER045C	193.811305510106	0.763903408660853	0.457465315225509	1.66986082493333	0.0949469027240057	0.14719534390008
gene-YGL259W	gene-YGL259W	11.9804268759282	-1.70806855439884	1.02436662266322	-1.66743870466814	0.0954272030766831	0.147900801381353
gene-YOR122C	gene-YOR122C	2124.54256704365	-0.690295516634305	0.414055110103268	-1.66715854916545	0.0954828825253013	0.147947947870553
gene-YKL175W	gene-YKL175W	537.113232932493	0.734458899357671	0.440605394728943	1.66693124538229	0.0955280770832876	0.147978827684955
gene-YLL061W	gene-YLL061W	137.611154143018	-0.831446443936684	0.49884803823488	-1.66673291305037	0.0955675252718061	0.148000792045735
gene-YHR165C	gene-YHR165C	455.857819179242	0.684046082481079	0.410568028645168	1.66609680918984	0.0956941339791024	0.148079403623673
gene-YOR344C	gene-YOR344C	953.388154441447	-0.702169146073804	0.421402003592065	-1.66626912090701	0.0956598241814667	0.148079403623673
gene-YAL044C	gene-YAL044C	545.485209154446	-0.729251722339486	0.437685175950349	-1.66615586364344	0.0956823742592065	0.148079403623673
gene-YLR373C	gene-YLR373C	84.1575128785465	0.87429256392364	0.525539921600109	1.66360827786724	0.0961907365717396	0.148808543079947
gene-YKL089W	gene-YKL089W	29.6784812016658	1.3469662605358	0.811633256941675	1.65957499771673	0.0969999815703486	0.14990208233708
